0.08			5.617
0.08			5.633
0.08			5.650
0.08			5.650
0.08			5.733
0.09			5.733
0.09			5.733
0.09			5.767
0.09			5.783
0.09			5.833
0.09			5.850
0.09			5.850
0.09			5.883
0.10			5.883
0.10			5.917
0.10			5.950
0.10			5.983
0.10			5.983
0.10			6.050
0.10			6.083
0.10			6.233
0.10			6.250
0.11			6.250
0.11			6.283
0.11			6.400
0.11			6.450
0.11			6.450
0.11			6.467
0.11			6.467
0.12			6.467
0.12			6.500
0.12			6.500
0.12			6.500
0.12			6.517
0.12			6.567
0.12			6.567
0.12			6.567
0.12			6.600
0.13			6.617
0.13			6.633
0.13			6.650
0.13			6.700
0.13			6.700
0.13			6.717
0.13			6.717
0.14			6.717
0.14			6.733
0.14			6.733
0.14			6.750
0.14			6.783
0.14			6.783
0.14			6.800
0.14			6.800
0.14			6.817
0.15			6.833
0.15			6.867
0.15			6.867
0.15			6.900
0.15			6.933
0.15			6.933
0.15			7.000
0.15			7.000
0.16			7.017
0.16			7.050
0.16			7.050
0.16			7.067
0.16			7.083
0.16			7.100
0.16			7.117
